"SECONDS";"PID";"VALUE";"UNITS"
"62228.144415";"Пройденный путь";"1.92213437027778";"km"
"62228.144415";"Пройденный путь (общий)";"27.6372690050833";"km"
"62228.144415";"Скорость автомобиля";"0";"km/h"
"62228.144415";"Средняя скорость";"14.7770593722254";"km/h"
"62228.144415";"Ускорение";"0";"m_sec2"
"62228.347415";"Температура охлаждающей жидкости";"83";"℃"
"62228.737415";"Использовано топлива";"0.555800694201379";"L"
"62228.737415";"Использовано топлива (общий)";"3.77667793892178";"L"
"62228.737415";"Массовый расход воздуха";"7.25";"g/sec"
"62228.737415";"Мгновенный расход топлива (л/ч)";"2.43220575901594";"L/h"
"62228.737415";"Моментальная мощность двигателя (от расхода топлива)";"6.9984693877551";"hp"
"62228.737415";"Расчетный наддув";"-0.153124109410107";"bar"
"62228.737415";"Средний расход топлива (л/100 км)";"28.9158085301319";"L/100km"
"62228.737415";"Средний расход топлива (л/100 км) (общий)";"13.6651632917389";"L/100km"
"62228.737415";"Стоимость топлива";"0.561358701143393";"$"
"62228.737415";"Стоимость топлива (общий)";"3.25";"$"
"62228.935415";"Обороты двигателя";"796";"rpm"
"62229.121415";"Пройденный путь";"1.92213437027778";"km"
"62229.121415";"Пройденный путь (общий)";"27.6372690050833";"km"
"62229.121415";"Скорость автомобиля";"0";"km/h"
"62229.121415";"Средняя скорость";"14.7463024138889";"km/h"
"62229.121415";"Ускорение";"0";"m_sec2"
"62229.315415";"Температура охлаждающей жидкости";"83";"℃"
"62229.727415";"Использовано топлива";"0.556469414311341";"L"
"62229.727415";"Использовано топлива (общий)";"3.77734665903174";"L"
"62229.727415";"Массовый расход воздуха";"7.25";"g/sec"
"62229.727415";"Мгновенный расход топлива (л/ч)";"2.43220575901594";"L/h"
"62229.727415";"Моментальная мощность двигателя (от расхода топлива)";"6.9984693877551";"hp"
"62229.727415";"Расчетный наддув";"-0.153124109410107";"bar"
"62229.727415";"Средний расход топлива (л/100 км)";"28.950599027628";"L/100km"
"62229.727415";"Средний расход топлива (л/100 км) (общий)";"13.6675829233958";"L/100km"
"62229.727415";"Стоимость топлива";"0.562034108454454";"$"
"62229.727415";"Стоимость топлива (общий)";"3.25";"$"
"62229.957415";"Обороты двигателя";"800";"rpm"
"62230.162415";"Пройденный путь";"1.92213437027778";"km"
"62230.162415";"Пройденный путь (общий)";"27.6372690050833";"km"
"62230.162415";"Скорость автомобиля";"0";"km/h"
"62230.162415";"Средняя скорость";"14.7136656813579";"km/h"
"62230.162415";"Ускорение";"0";"m_sec2"
"62230.388415";"Температура охлаждающей жидкости";"83";"℃"
"62230.798415";"Использовано топлива";"0.557192684742801";"L"
